date,store,units_sold,revenue,category,is_end_of_month
2025-06-12,Syracuse,34.0,3045.38,electronics,False
2025-11-22,Utica,154.0,971.74,groceries,False
2025-11-27,Albany,21.0,322.14,toys,False
2025-08-20,Syracuse,141.0,783.96,groceries,False
2025-01-12,Syracuse,26.0,403.78,toys,False
2025-08-17,Rome,33.0,507.87,toys,False
2025-08-09,Syracuse,206.0,1341.06,groceries,False
2025-03-09,Utica,137.0,856.25,groceries,False
2025-07-30,Albany,32.0,450.24,toys,True
2025-07-17,Rome,38.0,3077.62,electronics,False
2025-05-24,Syracuse,61.0,1335.29,clothing,False
2025-03-17,Rome,56.0,1330.0,clothing,False
2025-08-05,Syracuse,58.0,1817.72,home goods,False
2025-02-26,Utica,30.0,2542.8,electronics,True
2025-08-08,Rome,76.0,1732.04,clothing,False
2025-01-13,Syracuse,42.0,966.0,clothing,False
2025-09-26,Utica,55.0,1706.1,home goods,False
2025-12-27,Rome,163.0,1049.72,groceries,False
2025-12-05,Albany,26.0,364.26,toys,False
2025-02-15,Syracuse,36.0,573.84,toys,False
2025-03-26,Albany,88.0,527.12,groceries,False
2025-01-23,Syracuse,34.0,513.74,toys,False
2025-07-09,Albany,19.0,309.89,toys,False
2025-04-27,Albany,143.0,910.91,groceries,False
2025-05-07,Syracuse,47.0,4004.4,electronics,False
2025-09-25,Utica,37.0,3126.87,electronics,False
2025-03-11,Syracuse,31.0,940.85,home goods,False
2025-05-18,Albany,48.0,1486.08,home goods,False
2025-04-28,Syracuse,134.0,936.66,groceries,True
2025-04-08,Rome,35.0,1231.65,home goods,False
2025-05-27,Utica,93.0,589.62,groceries,False
2025-08-27,Albany,22.0,331.54,toys,False
2025-07-08,Utica,81.0,2086.56,clothing,False
2025-10-10,Albany,34.0,1125.74,home goods,False
2025-10-05,Utica,47.0,3722.4,electronics,False
2025-04-06,Albany,46.0,1447.68,clothing,False
2025-08-17,Syracuse,71.0,1720.33,clothing,False
2025-05-17,Syracuse,44.0,1405.8,home goods,False
2025-06-27,Rome,40.0,923.6,clothing,False
2025-06-23,Syracuse,101.0,661.55,groceries,False
2025-08-25,Albany,31.0,988.9,home goods,False
2025-06-14,Rome,139.0,815.93,groceries,False
2025-01-02,Albany,40.0,3449.2,electronics,False
2025-05-12,Syracuse,24.0,768.48,home goods,False
2025-12-20,Syracuse,41.0,1366.94,home goods,False
2025-04-08,Albany,71.0,1777.84,clothing,False
2025-09-12,Rome,66.0,1568.82,clothing,False
2025-08-10,Syracuse,39.0,581.1,toys,False
2025-12-21,Rome,87.0,2174.13,clothing,False
2025-06-05,Utica,51.0,1216.86,clothing,False
2025-03-06,Utica,132.0,825.0,groceries,False
2025-03-07,Albany,30.0,937.5,home goods,False
2025-07-04,Albany,11.0,919.71,electronics,False
2025-06-24,Albany,30.0,461.7,toys,False
2025-07-01,Rome,41.0,940.13,clothing,False
2025-01-20,Utica,78.0,1831.44,clothing,False
2025-03-06,Rome,162.0,1104.84,groceries,False
2025-09-22,Syracuse,27.0,406.89,toys,False
2025-09-01,Syracuse,18.0,257.58,toys,False
2025-07-23,Rome,87.0,586.38,groceries,False
2025-12-07,Utica,59.0,5076.36,electronics,False
2025-11-29,Rome,50.0,4508.5,electronics,True
2025-07-31,Syracuse,20.0,299.6,toys,True
2025-02-19,Albany,34.0,1061.14,home goods,False
2025-03-23,Albany,48.0,3972.48,electronics,False
2025-12-08,Rome,77.0,1644.72,clothing,False
2025-02-23,Syracuse,69.0,1751.22,clothing,False
2025-02-22,Utica,126.0,849.24,groceries,False
2025-01-12,Utica,76.0,1896.2,clothing,False
2025-06-22,Albany,81.0,2033.91,clothing,False
2025-09-26,Syracuse,49.0,1187.27,clothing,False
2025-04-23,Rome,64.0,1665.92,clothing,False
2025-01-28,Utica,118.0,762.28,groceries,False
2025-07-18,Utica,43.0,3314.87,electronics,False
2025-06-17,Utica,41.0,981.54,clothing,False
2025-10-29,Rome,36.0,1047.6,home goods,True
2025-07-10,Rome,19.0,445.74,clothing,False
2025-11-25,Rome,25.0,381.25,toys,False
2025-12-12,Rome,64.0,5258.88,electronics,False
2025-04-19,Albany,23.0,1907.62,electronics,False
2025-01-18,Albany,64.0,5738.88,electronics,False
2025-05-03,Rome,38.0,592.04,toys,False
2025-12-06,Rome,50.0,1619.0,home goods,False
2025-12-20,Syracuse,105.0,2585.1,clothing,False
2025-12-30,Syracuse,34.0,1068.62,home goods,True
2025-07-26,Utica,45.0,1479.15,home goods,False
2025-02-23,Utica,152.0,992.56,groceries,False
2025-11-10,Albany,18.0,255.6,toys,False
2025-01-22,Rome,53.0,4480.09,electronics,False
2025-03-04,Utica,75.0,1731.75,clothing,False
2025-12-29,Syracuse,35.0,1128.13,clothing,True
2025-09-09,Utica,110.0,697.4,groceries,False
2025-05-22,Albany,21.0,297.78,toys,False
2025-04-18,Utica,29.0,932.64,home goods,False
2025-06-08,Syracuse,143.0,968.11,groceries,False
2025-05-19,Syracuse,82.0,514.14,groceries,False
2025-08-30,Albany,36.0,559.08,toys,True
2025-12-25,Rome,31.0,2362.82,electronics,False
2025-03-30,Syracuse,79.0,1761.7,clothing,True
2025-10-09,Rome,20.0,307.2,toys,False
2025-05-22,Rome,18.0,270.0,toys,False
2025-10-25,Syracuse,48.0,1385.76,home goods,False
2025-12-16,Albany,43.0,1361.38,home goods,False
2025-05-03,Syracuse,49.0,4256.14,electronics,False
2025-04-23,Syracuse,41.0,3519.85,electronics,False
2025-11-27,Rome,54.0,4888.62,electronics,False
2025-08-15,Rome,62.0,1566.12,clothing,False
2025-09-24,Albany,46.0,302.5,toys,False
2025-11-26,Albany,62.0,1547.52,clothing,False
2025-12-22,Rome,38.0,1257.42,home goods,False
2025-02-03,Utica,46.0,1159.02,clothing,False
2025-10-22,Rome,60.0,5374.2,electronics,False
2025-03-17,Utica,42.0,1289.4,home goods,False
2025-03-08,Rome,78.0,1813.5,clothing,False
2025-05-25,Syracuse,46.0,1128.13,home goods,False
2025-02-24,Albany,81.0,2088.99,clothing,False
2025-06-06,Utica,136.0,802.4,groceries,False
2025-01-18,Syracuse,152.0,1047.28,groceries,False
2025-04-24,Syracuse,31.0,2672.82,electronics,False
2025-12-14,Rome,29.0,452.69,toys,False
2025-07-20,Utica,63.0,1939.77,home goods,False
2025-11-30,Rome,40.0,3381.6,electronics,True
2025-08-28,Albany,60.0,1419.0,clothing,False
2025-01-13,Utica,55.0,1270.5,clothing,False
2025-07-01,Syracuse,133.0,779.38,groceries,False
2025-01-22,Utica,53.0,1181.9,clothing,False
2025-03-28,Rome,36.0,2981.88,electronics,False
2025-02-28,Utica,19.0,294.31,toys,True
2025-06-03,Albany,29.0,433.55,toys,False
2025-06-16,Albany,46.0,901.6,groceries,False
2025-03-17,Syracuse,46.0,977.3,groceries,False
2025-10-02,Rome,21.0,307.65,toys,False
2025-08-31,Utica,66.0,5369.76,electronics,True
2025-08-14,Albany,30.0,2667.3,electronics,False
2025-10-16,Rome,65.0,1515.8,clothing,False
2025-01-17,Rome,66.0,430.98,groceries,False
2025-07-25,Syracuse,32.0,1084.8,home goods,False
2025-08-15,Utica,76.0,1720.64,clothing,False
2025-06-13,Utica,74.0,486.92,groceries,False
2025-11-23,Syracuse,70.0,1722.7,clothing,False
2025-11-16,Utica,25.0,352.25,toys,False
2025-09-23,Utica,21.0,305.97,toys,False
2025-03-03,Rome,35.0,2981.3,electronics,False
2025-09-19,Albany,39.0,3224.13,electronics,False
2025-10-26,Utica,30.0,427.2,toys,False
2025-02-21,Albany,94.0,560.24,groceries,False
2025-11-12,Utica,166.0,981.06,groceries,False
2025-04-18,Rome,56.0,5008.08,electronics,False
2025-04-30,Syracuse,37.0,1234.32,home goods,True
2025-01-08,Albany,35.0,1143.1,home goods,False
2025-04-23,Albany,50.0,4411.5,electronics,False
2025-02-09,Utica,202.0,1256.44,groceries,False
2025-07-06,Syracuse,59.0,5219.73,electronics,False
2025-09-25,Syracuse,76.0,495.52,groceries,False
2025-11-19,Albany,48.0,1157.28,clothing,False
2025-11-22,Utica,72.0,1681.2,clothing,False
2025-10-31,Rome,19.0,292.6,toys,True
2025-07-31,Rome,44.0,1401.84,home goods,True
2025-07-16,Rome,20.0,617.0,home goods,False
2025-10-16,Utica,73.0,1667.32,clothing,False
2025-04-10,Albany,40.0,1307.2,home goods,False
2025-10-08,Utica,20.0,287.6,toys,False
2025-04-23,Syracuse,59.0,381.73,groceries,False
2025-03-05,Utica,81.0,1964.25,clothing,False
2025-09-19,Rome,36.0,533.88,toys,False
2025-06-10,Albany,106.0,2585.34,clothing,False
2025-05-20,Utica,115.0,733.7,groceries,False
2025-09-20,Rome,65.0,1561.3,clothing,False
2025-04-11,Utica,48.0,4246.08,electronics,False
2025-11-14,Utica,112.0,730.24,groceries,False
2025-04-08,Utica,36.0,1226.16,home goods,False
2025-11-03,Syracuse,13.0,193.05,toys,False
2025-01-17,Rome,33.0,495.33,toys,False
2025-10-12,Albany,192.0,1128.96,groceries,False
2025-01-26,Syracuse,58.0,1757.98,home goods,False
2025-04-07,Rome,64.0,1518.72,clothing,False
2025-03-30,Utica,58.0,1890.8,home goods,True
2025-07-13,Albany,168.0,1120.56,groceries,False
2025-10-02,Albany,39.0,3383.64,electronics,False
2025-11-10,Rome,56.0,1422.4,clothing,False
2025-10-03,Albany,46.0,906.25,home goods,False
2025-05-18,Albany,160.0,1091.2,groceries,False
2025-06-29,Syracuse,86.0,2106.14,clothing,True
2025-03-09,Rome,167.0,1032.06,groceries,False
2025-07-01,Albany,32.0,2654.08,electronics,False
2025-03-17,Syracuse,65.0,1554.15,clothing,False
2025-07-21,Syracuse,48.0,1081.44,clothing,False
2025-12-17,Syracuse,22.0,320.54,toys,False
2025-07-08,Syracuse,28.0,415.52,toys,False
2025-11-09,Rome,51.0,1748.79,home goods,False
2025-09-23,Rome,69.0,1652.55,clothing,False
2025-01-06,Utica,53.0,1586.82,home goods,False
2025-05-11,Utica,46.0,405.81,toys,False
2025-10-20,Albany,58.0,4968.28,electronics,False
2025-02-11,Utica,18.0,608.58,home goods,False
2025-05-27,Albany,43.0,1369.55,home goods,False
2025-12-12,Rome,43.0,1416.42,home goods,False
2025-02-09,Albany,78.0,1953.9,clothing,False
2025-12-16,Rome,31.0,2812.32,electronics,False
2025-08-16,Syracuse,71.0,6037.13,electronics,False
2025-10-07,Albany,38.0,1193.96,home goods,False
2025-03-08,Rome,56.0,1887.76,home goods,False
2025-10-13,Rome,126.0,834.12,groceries,False
2025-02-11,Albany,68.0,433.16,groceries,False
2025-10-29,Albany,60.0,1372.8,clothing,True
2025-11-09,Albany,35.0,540.05,toys,False
2025-09-19,Utica,29.0,892.33,home goods,False
2025-03-23,Syracuse,82.0,2150.04,clothing,False
2025-07-19,Albany,27.0,404.73,toys,False
2025-03-23,Albany,59.0,1859.68,home goods,False
2025-12-25,Utica,71.0,440.2,groceries,False
2025-04-02,Utica,14.0,1237.46,electronics,False
2025-10-22,Syracuse,16.0,1128.13,home goods,False
2025-02-01,Albany,23.0,338.33,toys,False
2025-02-15,Rome,38.0,559.74,toys,False
2025-09-02,Utica,37.0,3118.73,electronics,False
2025-07-14,Syracuse,22.0,347.38,toys,False
2025-09-04,Albany,41.0,1353.82,home goods,False
2025-08-04,Albany,29.0,959.61,home goods,False
2025-05-03,Syracuse,30.0,438.0,toys,False
2025-10-22,Albany,132.0,821.04,groceries,False
2025-06-19,Albany,30.0,2526.6,electronics,False
2025-11-24,Utica,49.0,1259.79,clothing,False
2025-03-08,Syracuse,83.0,2075.0,clothing,False
2025-03-27,Rome,41.0,961.45,clothing,False
2025-01-26,Utica,100.0,2106.0,clothing,False
2025-08-12,Albany,56.0,1363.6,clothing,False
2025-11-01,Albany,59.0,1810.12,home goods,False
2025-05-09,Albany,43.0,3453.76,electronics,False
2025-09-25,Syracuse,24.0,758.16,home goods,False
2025-07-18,Syracuse,56.0,1356.32,clothing,False
2025-05-26,Rome,84.0,2241.96,clothing,False
2025-09-16,Utica,68.0,434.52,groceries,False
2025-02-21,Rome,34.0,498.78,toys,False
2025-01-25,Syracuse,52.0,4400.24,electronics,False
2025-11-25,Utica,55.0,1283.7,clothing,False
2025-06-13,Rome,37.0,2764.27,electronics,False
2025-12-04,Utica,57.0,1350.9,clothing,False
2025-05-01,Syracuse,20.0,622.6,home goods,False
2025-09-22,Albany,46.0,220.05,toys,False
2025-12-28,Syracuse,99.0,2291.85,clothing,False
2025-03-15,Utica,46.0,422.24,toys,False
2025-04-15,Utica,20.0,297.6,toys,False
2025-07-05,Syracuse,157.0,1081.73,groceries,False
2025-05-01,Syracuse,143.0,930.93,groceries,False
2025-01-29,Rome,27.0,394.2,toys,True
2025-09-04,Utica,41.0,3503.86,electronics,False
2025-09-13,Syracuse,35.0,1113.0,home goods,False
2025-01-27,Utica,13.0,173.03,toys,False
2025-07-20,Utica,131.0,837.09,groceries,False
2025-04-15,Utica,38.0,1184.46,home goods,False
2025-09-09,Utica,45.0,3659.4,electronics,False
2025-03-22,Syracuse,47.0,3899.59,electronics,False
2025-10-30,Rome,38.0,1174.96,home goods,True
2025-01-04,Albany,46.0,4476.5,electronics,False
2025-08-25,Rome,35.0,1152.9,home goods,False
2025-07-14,Utica,131.0,897.35,groceries,False
2025-12-18,Utica,27.0,401.49,toys,False
2025-05-08,Albany,55.0,1355.75,clothing,False
2025-01-23,Albany,67.0,1565.79,clothing,False
2025-07-24,Utica,153.0,1043.46,groceries,False
2025-09-06,Rome,44.0,3666.08,electronics,False
2025-07-13,Albany,30.0,471.0,toys,False
2025-04-25,Albany,57.0,1365.15,clothing,False
2025-08-13,Utica,111.0,745.92,groceries,False
2025-04-05,Albany,38.0,585.2,toys,False
2025-08-24,Utica,37.0,627.52,toys,False
2025-01-31,Syracuse,189.0,1321.11,groceries,True
2025-12-24,Utica,54.0,4756.86,electronics,False
2025-09-03,Syracuse,80.0,549.6,groceries,False
2025-05-18,Utica,37.0,567.58,toys,False
2025-10-28,Albany,81.0,1735.02,clothing,False
2025-06-21,Albany,165.0,1037.85,groceries,False
2025-11-09,Albany,60.0,1965.6,home goods,False
2025-11-25,Albany,40.0,1237.2,home goods,False
2025-07-27,Rome,39.0,1365.78,home goods,False
2025-02-15,Albany,56.0,5014.24,electronics,False
2025-01-27,Utica,33.0,2705.01,electronics,False
2025-01-21,Utica,49.0,1592.5,home goods,False
2025-11-23,Syracuse,50.0,4167.5,electronics,False
2025-07-10,Albany,39.0,1260.09,home goods,False
2025-03-25,Utica,30.0,896.7,home goods,False
2025-05-09,Syracuse,159.0,996.93,groceries,False
2025-06-19,Utica,43.0,3778.41,electronics,False
2025-07-28,Albany,146.0,959.22,groceries,False
2025-06-06,Utica,46.0,1128.13,clothing,False
2025-09-25,Albany,28.0,865.48,home goods,False
2025-12-11,Syracuse,34.0,1027.14,home goods,False
2025-10-27,Syracuse,15.0,529.8,home goods,False
2025-05-17,Rome,31.0,449.5,toys,False
2025-02-02,Albany,97.0,590.73,groceries,False
2025-12-18,Rome,31.0,433.07,toys,False
2025-04-15,Utica,57.0,4974.96,electronics,False
2025-11-28,Syracuse,21.0,306.6,toys,True
2025-07-03,Rome,32.0,1017.28,home goods,False
2025-08-04,Syracuse,123.0,776.13,groceries,False
2025-02-26,Albany,90.0,557.1,groceries,True
2025-10-23,Rome,70.0,461.3,groceries,False
2025-03-14,Rome,59.0,1260.83,clothing,False
2025-07-28,Albany,49.0,1087.8,clothing,False
2025-03-08,Syracuse,246.0,1581.78,groceries,False
2025-08-10,Utica,31.0,964.41,home goods,False
2025-10-10,Albany,31.0,473.68,toys,False
2025-11-24,Albany,24.0,384.48,toys,False
2025-10-25,Utica,91.0,2335.97,clothing,False
2025-03-02,Utica,185.0,1143.3,groceries,False
2025-04-18,Rome,121.0,753.83,groceries,False
2025-04-02,Utica,38.0,1189.02,home goods,False
2025-04-24,Rome,35.0,487.55,toys,False
2025-01-11,Rome,75.0,1729.5,clothing,False
2025-07-17,Rome,31.0,927.21,home goods,False
2025-02-03,Utica,28.0,869.96,home goods,False
2025-04-20,Albany,46.0,1395.18,home goods,False
2025-05-24,Utica,56.0,4651.92,electronics,False
2025-01-02,Syracuse,46.0,3102.75,electronics,False
2025-02-14,Utica,36.0,2844.72,electronics,False
2025-08-24,Utica,63.0,5361.93,electronics,False
2025-06-16,Albany,53.0,1876.2,home goods,False
2025-01-23,Rome,47.0,1097.45,clothing,False
2025-08-23,Rome,56.0,4888.24,electronics,False
2025-03-28,Syracuse,68.0,432.48,groceries,False
2025-12-01,Albany,165.0,1173.15,groceries,False
2025-07-28,Albany,36.0,1184.4,home goods,False
2025-06-08,Albany,40.0,3381.2,electronics,False
2025-08-08,Rome,29.0,443.7,toys,False
2025-07-11,Utica,36.0,3160.44,electronics,False
2025-10-04,Rome,176.0,1151.04,groceries,False
2025-04-15,Rome,16.0,251.84,toys,False
2025-10-01,Syracuse,34.0,485.18,toys,False
2025-10-26,Albany,158.0,1017.52,groceries,False
2025-07-07,Rome,34.0,541.62,toys,False
2025-12-19,Albany,123.0,808.11,groceries,False
2025-02-17,Albany,34.0,1083.24,home goods,False
2025-12-09,Utica,46.0,3986.82,electronics,False
2025-06-01,Albany,111.0,717.06,groceries,False
2025-09-17,Albany,44.0,1069.64,clothing,False
2025-06-18,Albany,31.0,447.95,toys,False
2025-07-17,Rome,118.0,743.4,groceries,False
2025-04-04,Syracuse,25.0,354.75,toys,False
2025-05-23,Syracuse,20.0,309.0,toys,False
2025-08-08,Utica,28.0,411.88,toys,False
2025-10-10,Albany,51.0,1136.28,clothing,False
2025-02-11,Rome,13.0,187.72,toys,False
2025-04-14,Syracuse,34.0,536.86,toys,False
2025-12-14,Utica,52.0,1219.92,clothing,False
2025-12-22,Syracuse,41.0,982.36,clothing,False
2025-06-21,Utica,81.0,1998.27,clothing,False
2025-05-31,Albany,46.0,429.6,toys,True
2025-01-10,Albany,44.0,1081.08,clothing,False
2025-12-15,Syracuse,44.0,1349.04,home goods,False
2025-07-30,Albany,40.0,3503.2,electronics,True
2025-07-01,Albany,22.0,345.18,toys,False
2025-01-22,Utica,90.0,554.4,groceries,False
2025-08-29,Albany,81.0,1785.24,clothing,True
2025-06-18,Rome,28.0,435.68,toys,False
2025-09-19,Syracuse,29.0,461.1,toys,False
2025-11-26,Utica,44.0,1064.8,clothing,False
2025-07-15,Rome,32.0,975.68,home goods,False
2025-07-20,Albany,38.0,1161.66,home goods,False
2025-06-22,Utica,27.0,402.84,toys,False
2025-05-10,Utica,186.0,1266.66,groceries,False
2025-11-21,Albany,43.0,1458.13,home goods,False
2025-09-02,Albany,38.0,1276.8,home goods,False
2025-11-30,Syracuse,67.0,1573.16,clothing,True
2025-07-04,Syracuse,25.0,361.25,toys,False
2025-06-02,Syracuse,23.0,327.52,toys,False
2025-01-20,Rome,181.0,1163.83,groceries,False
2025-08-08,Syracuse,144.0,990.72,groceries,False
2025-12-11,Syracuse,79.0,1935.5,clothing,False
2025-09-06,Syracuse,45.0,1348.65,home goods,False
2025-11-07,Syracuse,19.0,1128.13,home goods,False
2025-07-23,Albany,60.0,385.2,groceries,False
2025-09-18,Albany,38.0,3095.48,electronics,False
2025-03-11,Albany,24.0,354.48,toys,False
2025-09-14,Rome,19.0,609.9,home goods,False
2025-03-05,Utica,24.0,402.96,toys,False
2025-05-15,Rome,82.0,1819.58,clothing,False
2025-11-03,Rome,48.0,1128.13,electronics,False
2025-08-10,Rome,25.0,370.0,toys,False
2025-09-08,Syracuse,27.0,370.17,toys,False
2025-09-26,Utica,37.0,3231.58,electronics,False
2025-07-21,Rome,25.0,1128.13,toys,False
2025-04-12,Utica,30.0,810.6,home goods,False
2025-06-30,Rome,29.0,970.92,home goods,True
2025-03-10,Rome,48.0,1453.44,home goods,False
2025-12-12,Albany,68.0,439.28,groceries,False
2025-08-30,Utica,31.0,471.51,toys,True
2025-07-06,Albany,55.0,4706.9,electronics,False
2025-02-09,Albany,19.0,285.38,toys,False
2025-12-05,Albany,40.0,3616.0,electronics,False
2025-08-23,Rome,79.0,1835.96,clothing,False
2025-08-13,Rome,32.0,514.24,toys,False
2025-02-27,Utica,18.0,539.1,home goods,True
2025-04-03,Rome,30.0,400.5,toys,False
2025-11-01,Rome,46.0,501.93,toys,False
2025-02-05,Albany,65.0,1128.13,clothing,False
2025-12-03,Syracuse,55.0,4958.25,electronics,False
2025-01-30,Syracuse,63.0,447.93,groceries,True
2025-04-04,Utica,89.0,542.01,groceries,False
2025-02-13,Albany,41.0,3613.33,electronics,False
2025-05-09,Rome,36.0,2980.44,electronics,False
2025-12-16,Rome,52.0,1270.88,clothing,False
2025-10-28,Syracuse,46.0,1128.13,home goods,False
2025-06-04,Rome,102.0,734.4,groceries,False
2025-05-10,Utica,33.0,517.11,toys,False
2025-07-27,Rome,47.0,4099.34,electronics,False
2025-08-24,Syracuse,27.0,413.37,toys,False
2025-12-26,Rome,48.0,1604.16,home goods,False
2025-07-13,Utica,35.0,505.05,toys,False
2025-11-14,Utica,55.0,1296.35,clothing,False
2025-08-15,Albany,24.0,732.48,home goods,False
2025-02-17,Albany,87.0,528.96,groceries,False
2025-01-19,Rome,45.0,1460.25,home goods,False
2025-10-30,Albany,156.0,960.96,groceries,True
2025-04-20,Albany,154.0,1150.38,groceries,False
2025-09-23,Rome,92.0,568.56,groceries,False
2025-06-10,Rome,42.0,3529.68,electronics,False
2025-11-26,Syracuse,32.0,1060.8,home goods,False
2025-10-14,Syracuse,109.0,636.56,groceries,False
2025-10-19,Utica,51.0,1493.79,home goods,False
2025-10-26,Utica,46.0,5510.4,electronics,False
2025-07-23,Albany,46.0,3861.7,electronics,False
2025-12-23,Utica,33.0,1056.0,home goods,False
2025-08-06,Utica,118.0,732.78,groceries,False
2025-01-10,Rome,34.0,2735.3,electronics,False
2025-03-24,Rome,31.0,978.98,home goods,False
2025-09-09,Albany,15.0,232.5,toys,False
2025-02-03,Syracuse,23.0,332.35,toys,False
2025-06-14,Albany,57.0,4349.1,electronics,False
2025-03-09,Rome,23.0,320.39,toys,False
2025-09-12,Syracuse,34.0,2690.76,electronics,False
2025-08-03,Albany,46.0,1430.6,home goods,False
2025-02-14,Utica,38.0,1128.13,home goods,False
2025-05-08,Rome,40.0,1245.6,home goods,False
2025-05-02,Rome,109.0,712.86,groceries,False
2025-07-25,Utica,168.0,1132.32,groceries,False
2025-04-12,Rome,80.0,1693.6,clothing,False
2025-03-02,Syracuse,18.0,252.18,toys,False
2025-07-08,Albany,134.0,948.72,groceries,False
2025-05-01,Rome,22.0,347.16,toys,False
2025-09-16,Syracuse,50.0,4238.0,electronics,False
2025-03-30,Albany,169.0,1025.83,groceries,True
2025-08-28,Albany,36.0,1128.13,electronics,False
2025-06-18,Albany,24.0,2041.44,electronics,False
2025-10-16,Syracuse,48.0,1104.96,clothing,False
2025-07-09,Rome,28.0,385.0,toys,False
2025-11-05,Rome,44.0,3600.08,electronics,False
2025-03-04,Rome,81.0,1877.58,clothing,False
2025-09-07,Albany,29.0,420.79,toys,False
2025-04-25,Utica,33.0,454.41,toys,False
2025-11-17,Utica,161.0,1143.1,groceries,False
2025-06-19,Albany,83.0,1999.47,clothing,False
